id_fichero,tipo,text1,text2
id,no_rel,"El hirsutismo facial es uno de los rasgos característicos del síndrome del ovario poliquístico (SOP), y esto puede conducir a altos niveles de depresión y ansiedad.","El tiempo dedicado a la depilación disminuyó de 112 a 21 minutos por semana en el grupo de intervención y de 92 a 56 minutos en el grupo de control [F((1,80)) = 10,2, P </= 0,05]."
id,no_rel,"El hirsutismo facial es uno de los rasgos característicos del síndrome del ovario poliquístico (SOP), y esto puede conducir a altos niveles de depresión y ansiedad.","Las puntuaciones medias de depresión disminuyeron de 6,7 a 3,6 en el grupo de intervención, frente a 6,1 a 5,4 en el grupo control [F((1,83)) = 14,7, P < 0,05]."
id,no_rel,"El hirsutismo facial es uno de los rasgos característicos del síndrome del ovario poliquístico (SOP), y esto puede conducir a altos niveles de depresión y ansiedad.","Se observó un cambio similar en las puntuaciones medias de ansiedad: intervención 11,1 a 8,2, control 9,6 a 9,3 [F((1,84)) = 17,8, P < 0,05]."
id,no_rel,"El hirsutismo facial es uno de los rasgos característicos del síndrome del ovario poliquístico (SOP), y esto puede conducir a altos niveles de depresión y ansiedad.","La calidad de vida psicológica también mejoró más en el grupo de intervención, de 49,6 a 61,2 vs. 50,1 a 51,5 en el grupo de control [F((1,84)) = 10,9, p < 0,05]."
id,no_rel,"El hirsutismo facial es uno de los rasgos característicos del síndrome del ovario poliquístico (SOP), y esto puede conducir a altos niveles de depresión y ansiedad.","El tratamiento con láser parecía reducir la gravedad del vello facial y el tiempo dedicado a la depilación, así como aliviar la depresión y la ansiedad en las mujeres con SOP."
id,no_rel,"El hirsutismo facial es uno de los rasgos característicos del síndrome del ovario poliquístico (SOP), y esto puede conducir a altos niveles de depresión y ansiedad.",Estos hallazgos sugieren que se deben considerar formas de hacer que este método de depilación esté más ampliamente disponible para las mujeres con hirsutismo facial.
id,no_rel,"La severidad auto-reportada del vello facial en el grupo de intervención (n = 51) disminuyó de 7,3 a 3,6 durante el periodo de estudio de 6 meses; para el grupo control (n = 37) las puntuaciones correspondientes fueron 7,1 y 6,1.","El cambio fue significativamente mayor en el grupo de intervención [ancova F((1,83)) = 24,5, p < 0,05]."
id,no_rel,"La severidad auto-reportada del vello facial en el grupo de intervención (n = 51) disminuyó de 7,3 a 3,6 durante el periodo de estudio de 6 meses; para el grupo control (n = 37) las puntuaciones correspondientes fueron 7,1 y 6,1.","El tiempo dedicado a la depilación disminuyó de 112 a 21 minutos por semana en el grupo de intervención y de 92 a 56 minutos en el grupo de control [F((1,80)) = 10,2, P </= 0,05]."
id,no_rel,"La severidad auto-reportada del vello facial en el grupo de intervención (n = 51) disminuyó de 7,3 a 3,6 durante el periodo de estudio de 6 meses; para el grupo control (n = 37) las puntuaciones correspondientes fueron 7,1 y 6,1.","Las puntuaciones medias de depresión disminuyeron de 6,7 a 3,6 en el grupo de intervención, frente a 6,1 a 5,4 en el grupo control [F((1,83)) = 14,7, P < 0,05]."
id,no_rel,"La severidad auto-reportada del vello facial en el grupo de intervención (n = 51) disminuyó de 7,3 a 3,6 durante el periodo de estudio de 6 meses; para el grupo control (n = 37) las puntuaciones correspondientes fueron 7,1 y 6,1.","Se observó un cambio similar en las puntuaciones medias de ansiedad: intervención 11,1 a 8,2, control 9,6 a 9,3 [F((1,84)) = 17,8, P < 0,05]."
id,no_rel,"La severidad auto-reportada del vello facial en el grupo de intervención (n = 51) disminuyó de 7,3 a 3,6 durante el periodo de estudio de 6 meses; para el grupo control (n = 37) las puntuaciones correspondientes fueron 7,1 y 6,1.","La calidad de vida psicológica también mejoró más en el grupo de intervención, de 49,6 a 61,2 vs. 50,1 a 51,5 en el grupo de control [F((1,84)) = 10,9, p < 0,05]."
id,no_rel,"La severidad auto-reportada del vello facial en el grupo de intervención (n = 51) disminuyó de 7,3 a 3,6 durante el periodo de estudio de 6 meses; para el grupo control (n = 37) las puntuaciones correspondientes fueron 7,1 y 6,1.",Estos hallazgos sugieren que se deben considerar formas de hacer que este método de depilación esté más ampliamente disponible para las mujeres con hirsutismo facial.
id,no_rel,"El cambio fue significativamente mayor en el grupo de intervención [ancova F((1,83)) = 24,5, p < 0,05].","El tiempo dedicado a la depilación disminuyó de 112 a 21 minutos por semana en el grupo de intervención y de 92 a 56 minutos en el grupo de control [F((1,80)) = 10,2, P </= 0,05]."
id,no_rel,"El cambio fue significativamente mayor en el grupo de intervención [ancova F((1,83)) = 24,5, p < 0,05].","Las puntuaciones medias de depresión disminuyeron de 6,7 a 3,6 en el grupo de intervención, frente a 6,1 a 5,4 en el grupo control [F((1,83)) = 14,7, P < 0,05]."
id,no_rel,"El cambio fue significativamente mayor en el grupo de intervención [ancova F((1,83)) = 24,5, p < 0,05].","Se observó un cambio similar en las puntuaciones medias de ansiedad: intervención 11,1 a 8,2, control 9,6 a 9,3 [F((1,84)) = 17,8, P < 0,05]."
id,no_rel,"El cambio fue significativamente mayor en el grupo de intervención [ancova F((1,83)) = 24,5, p < 0,05].","La calidad de vida psicológica también mejoró más en el grupo de intervención, de 49,6 a 61,2 vs. 50,1 a 51,5 en el grupo de control [F((1,84)) = 10,9, p < 0,05]."
id,no_rel,"El cambio fue significativamente mayor en el grupo de intervención [ancova F((1,83)) = 24,5, p < 0,05].","El tratamiento con láser parecía reducir la gravedad del vello facial y el tiempo dedicado a la depilación, así como aliviar la depresión y la ansiedad en las mujeres con SOP."
id,no_rel,"El cambio fue significativamente mayor en el grupo de intervención [ancova F((1,83)) = 24,5, p < 0,05].",Estos hallazgos sugieren que se deben considerar formas de hacer que este método de depilación esté más ampliamente disponible para las mujeres con hirsutismo facial.
id,no_rel,"El tiempo dedicado a la depilación disminuyó de 112 a 21 minutos por semana en el grupo de intervención y de 92 a 56 minutos en el grupo de control [F((1,80)) = 10,2, P </= 0,05].","Las puntuaciones medias de depresión disminuyeron de 6,7 a 3,6 en el grupo de intervención, frente a 6,1 a 5,4 en el grupo control [F((1,83)) = 14,7, P < 0,05]."
id,no_rel,"El tiempo dedicado a la depilación disminuyó de 112 a 21 minutos por semana en el grupo de intervención y de 92 a 56 minutos en el grupo de control [F((1,80)) = 10,2, P </= 0,05].","Se observó un cambio similar en las puntuaciones medias de ansiedad: intervención 11,1 a 8,2, control 9,6 a 9,3 [F((1,84)) = 17,8, P < 0,05]."
id,no_rel,"El tiempo dedicado a la depilación disminuyó de 112 a 21 minutos por semana en el grupo de intervención y de 92 a 56 minutos en el grupo de control [F((1,80)) = 10,2, P </= 0,05].","La calidad de vida psicológica también mejoró más en el grupo de intervención, de 49,6 a 61,2 vs. 50,1 a 51,5 en el grupo de control [F((1,84)) = 10,9, p < 0,05]."
id,no_rel,"El tiempo dedicado a la depilación disminuyó de 112 a 21 minutos por semana en el grupo de intervención y de 92 a 56 minutos en el grupo de control [F((1,80)) = 10,2, P </= 0,05].",Estos hallazgos sugieren que se deben considerar formas de hacer que este método de depilación esté más ampliamente disponible para las mujeres con hirsutismo facial.
id,no_rel,"Las puntuaciones medias de depresión disminuyeron de 6,7 a 3,6 en el grupo de intervención, frente a 6,1 a 5,4 en el grupo control [F((1,83)) = 14,7, P < 0,05].","Se observó un cambio similar en las puntuaciones medias de ansiedad: intervención 11,1 a 8,2, control 9,6 a 9,3 [F((1,84)) = 17,8, P < 0,05]."
id,no_rel,"Las puntuaciones medias de depresión disminuyeron de 6,7 a 3,6 en el grupo de intervención, frente a 6,1 a 5,4 en el grupo control [F((1,83)) = 14,7, P < 0,05].","La calidad de vida psicológica también mejoró más en el grupo de intervención, de 49,6 a 61,2 vs. 50,1 a 51,5 en el grupo de control [F((1,84)) = 10,9, p < 0,05]."
id,no_rel,"Las puntuaciones medias de depresión disminuyeron de 6,7 a 3,6 en el grupo de intervención, frente a 6,1 a 5,4 en el grupo control [F((1,83)) = 14,7, P < 0,05].",Estos hallazgos sugieren que se deben considerar formas de hacer que este método de depilación esté más ampliamente disponible para las mujeres con hirsutismo facial.
id,no_rel,"Se observó un cambio similar en las puntuaciones medias de ansiedad: intervención 11,1 a 8,2, control 9,6 a 9,3 [F((1,84)) = 17,8, P < 0,05].","La calidad de vida psicológica también mejoró más en el grupo de intervención, de 49,6 a 61,2 vs. 50,1 a 51,5 en el grupo de control [F((1,84)) = 10,9, p < 0,05]."
id,no_rel,"Se observó un cambio similar en las puntuaciones medias de ansiedad: intervención 11,1 a 8,2, control 9,6 a 9,3 [F((1,84)) = 17,8, P < 0,05].",Estos hallazgos sugieren que se deben considerar formas de hacer que este método de depilación esté más ampliamente disponible para las mujeres con hirsutismo facial.
id,no_rel,"La calidad de vida psicológica también mejoró más en el grupo de intervención, de 49,6 a 61,2 vs. 50,1 a 51,5 en el grupo de control [F((1,84)) = 10,9, p < 0,05].",Estos hallazgos sugieren que se deben considerar formas de hacer que este método de depilación esté más ampliamente disponible para las mujeres con hirsutismo facial.
id,no_rel,"En pacientes con carcinoma de mama metastásico pretratado con antraciclina, capecitabina más docetaxel aumentaron significativamente la supervivencia global en comparación con docetaxel solo.","Capecitabina/docetaxel aumentó la mediana de supervivencia global en 3 meses en comparación con docetaxel solo (14,5 frente a 11,5 meses)."
id,no_rel,"En pacientes con carcinoma de mama metastásico pretratado con antraciclina, capecitabina más docetaxel aumentaron significativamente la supervivencia global en comparación con docetaxel solo.","La supervivencia media ajustada a la calidad aumentó 1,8 meses en el grupo de capecitabina/docetaxel."
id,no_rel,"En pacientes con carcinoma de mama metastásico pretratado con antraciclina, capecitabina más docetaxel aumentaron significativamente la supervivencia global en comparación con docetaxel solo.","El costo total de utilización de los recursos médicos por paciente fue un 8,9% mayor con la combinación: 24.475 dólares para terapia combinada frente a 22.477 dólares para docetaxel de un solo agente."
id,no_rel,"En pacientes con carcinoma de mama metastásico pretratado con antraciclina, capecitabina más docetaxel aumentaron significativamente la supervivencia global en comparación con docetaxel solo.","El costo medio por QALY obtenido con la terapia combinada fue de 13.558 dólares (desviación estándar, 6742 dólares)."
id,no_rel,"En pacientes con carcinoma de mama metastásico pretratado con antraciclina, capecitabina más docetaxel aumentaron significativamente la supervivencia global en comparación con docetaxel solo.",El ahorro de costos debido a la reducción de la dosis de docetaxel y el uso hospitalario fueron las principales compensaciones de costos con la combinación.
id,no_rel,"En pacientes con carcinoma de mama metastásico pretratado con antraciclina, capecitabina más docetaxel aumentaron significativamente la supervivencia global en comparación con docetaxel solo.",Los análisis de sensibilidad mostraron que variar el costo promedio del hospital por día desde el percentil 5o al 95o resultó en una relación costo-utilidad que variaba de 20.326 dólares a tan solo 6360 dólares.
id,no_rel,"En pacientes con carcinoma de mama metastásico pretratado con antraciclina, capecitabina más docetaxel aumentaron significativamente la supervivencia global en comparación con docetaxel solo.","Capecitabina/docetaxel fue un tratamiento rentable en pacientes con carcinoma de mama avanzado pretratado con antraciclina, y tuvo una relación costo-efectividad incremental que se compara muy favorablemente con la de muchas otras terapias oncológicas."
id,no_rel,"Capecitabina/docetaxel aumentó la mediana de supervivencia global en 3 meses en comparación con docetaxel solo (14,5 frente a 11,5 meses).","La supervivencia media ajustada a la calidad aumentó 1,8 meses en el grupo de capecitabina/docetaxel."
id,no_rel,"Capecitabina/docetaxel aumentó la mediana de supervivencia global en 3 meses en comparación con docetaxel solo (14,5 frente a 11,5 meses).","El costo total de utilización de los recursos médicos por paciente fue un 8,9% mayor con la combinación: 24.475 dólares para terapia combinada frente a 22.477 dólares para docetaxel de un solo agente."
id,no_rel,"Capecitabina/docetaxel aumentó la mediana de supervivencia global en 3 meses en comparación con docetaxel solo (14,5 frente a 11,5 meses).","El costo medio por QALY obtenido con la terapia combinada fue de 13.558 dólares (desviación estándar, 6742 dólares)."
id,no_rel,"Capecitabina/docetaxel aumentó la mediana de supervivencia global en 3 meses en comparación con docetaxel solo (14,5 frente a 11,5 meses).",El ahorro de costos debido a la reducción de la dosis de docetaxel y el uso hospitalario fueron las principales compensaciones de costos con la combinación.
id,no_rel,"Capecitabina/docetaxel aumentó la mediana de supervivencia global en 3 meses en comparación con docetaxel solo (14,5 frente a 11,5 meses).",Los análisis de sensibilidad mostraron que variar el costo promedio del hospital por día desde el percentil 5o al 95o resultó en una relación costo-utilidad que variaba de 20.326 dólares a tan solo 6360 dólares.
id,no_rel,"Capecitabina/docetaxel aumentó la mediana de supervivencia global en 3 meses en comparación con docetaxel solo (14,5 frente a 11,5 meses).","Capecitabina/docetaxel fue un tratamiento rentable en pacientes con carcinoma de mama avanzado pretratado con antraciclina, y tuvo una relación costo-efectividad incremental que se compara muy favorablemente con la de muchas otras terapias oncológicas."
id,no_rel,"La supervivencia media ajustada a la calidad aumentó 1,8 meses en el grupo de capecitabina/docetaxel.","El costo total de utilización de los recursos médicos por paciente fue un 8,9% mayor con la combinación: 24.475 dólares para terapia combinada frente a 22.477 dólares para docetaxel de un solo agente."
id,no_rel,"La supervivencia media ajustada a la calidad aumentó 1,8 meses en el grupo de capecitabina/docetaxel.","El costo medio por QALY obtenido con la terapia combinada fue de 13.558 dólares (desviación estándar, 6742 dólares)."
id,no_rel,"La supervivencia media ajustada a la calidad aumentó 1,8 meses en el grupo de capecitabina/docetaxel.",El ahorro de costos debido a la reducción de la dosis de docetaxel y el uso hospitalario fueron las principales compensaciones de costos con la combinación.
id,no_rel,"La supervivencia media ajustada a la calidad aumentó 1,8 meses en el grupo de capecitabina/docetaxel.",Los análisis de sensibilidad mostraron que variar el costo promedio del hospital por día desde el percentil 5o al 95o resultó en una relación costo-utilidad que variaba de 20.326 dólares a tan solo 6360 dólares.
id,no_rel,"La supervivencia media ajustada a la calidad aumentó 1,8 meses en el grupo de capecitabina/docetaxel.","Capecitabina/docetaxel fue un tratamiento rentable en pacientes con carcinoma de mama avanzado pretratado con antraciclina, y tuvo una relación costo-efectividad incremental que se compara muy favorablemente con la de muchas otras terapias oncológicas."
id,no_rel,"El costo total de utilización de los recursos médicos por paciente fue un 8,9% mayor con la combinación: 24.475 dólares para terapia combinada frente a 22.477 dólares para docetaxel de un solo agente.","El costo medio por QALY obtenido con la terapia combinada fue de 13.558 dólares (desviación estándar, 6742 dólares)."
id,no_rel,"El costo total de utilización de los recursos médicos por paciente fue un 8,9% mayor con la combinación: 24.475 dólares para terapia combinada frente a 22.477 dólares para docetaxel de un solo agente.",El ahorro de costos debido a la reducción de la dosis de docetaxel y el uso hospitalario fueron las principales compensaciones de costos con la combinación.
id,no_rel,"El costo total de utilización de los recursos médicos por paciente fue un 8,9% mayor con la combinación: 24.475 dólares para terapia combinada frente a 22.477 dólares para docetaxel de un solo agente.",Los análisis de sensibilidad mostraron que variar el costo promedio del hospital por día desde el percentil 5o al 95o resultó en una relación costo-utilidad que variaba de 20.326 dólares a tan solo 6360 dólares.
id,no_rel,"El costo medio por QALY obtenido con la terapia combinada fue de 13.558 dólares (desviación estándar, 6742 dólares).",El ahorro de costos debido a la reducción de la dosis de docetaxel y el uso hospitalario fueron las principales compensaciones de costos con la combinación.
id,no_rel,"El costo medio por QALY obtenido con la terapia combinada fue de 13.558 dólares (desviación estándar, 6742 dólares).",Los análisis de sensibilidad mostraron que variar el costo promedio del hospital por día desde el percentil 5o al 95o resultó en una relación costo-utilidad que variaba de 20.326 dólares a tan solo 6360 dólares.
id,no_rel,El ahorro de costos debido a la reducción de la dosis de docetaxel y el uso hospitalario fueron las principales compensaciones de costos con la combinación.,Los análisis de sensibilidad mostraron que variar el costo promedio del hospital por día desde el percentil 5o al 95o resultó en una relación costo-utilidad que variaba de 20.326 dólares a tan solo 6360 dólares.
id,no_rel,"La ingesta de energía después de la RT aumentó en ambos grupos 1 y 2 (p < o = 0,05).","La ingesta de proteínas también aumentó en ambos grupos 1 y 2 (p < o = 0,006)."
id,no_rel,"La ingesta de energía después de la RT aumentó en ambos grupos 1 y 2 (p < o = 0,05).","Tanto la ingesta de energía como de proteínas disminuyeron significativamente en el grupo 3 (p < 0,01)."
id,no_rel,"La ingesta de energía después de la RT aumentó en ambos grupos 1 y 2 (p < o = 0,05).","A los 3 meses, el grupo 1 mantuvo las ingestas, mientras que los grupos 2 y 3 volvieron a los niveles basales o a niveles inferiores."
id,no_rel,"La ingesta de energía después de la RT aumentó en ambos grupos 1 y 2 (p < o = 0,05).","Después de RT, > 90% de los pacientes experimentaron toxicidad RT;"
id,no_rel,"La ingesta de energía después de la RT aumentó en ambos grupos 1 y 2 (p < o = 0,05).","esto no fue significativamente diferente entre los grupos, con una tendencia a la reducción de la sintomatología en el grupo 1 versus el grupo 2/grupo 3 (p <,07)."
id,no_rel,"La ingesta de energía después de la RT aumentó en ambos grupos 1 y 2 (p < o = 0,05).","A los 3 meses, la reducción de la incidencia/gravedad de la anorexia de grado 1+2, náuseas/vómitos, xerostomía y disgeusia fue diferente: el 90% de los pacientes mejoró en el grupo 1 frente al 67% en el grupo 2 frente al 51% en el grupo 3 (p < 0,0001)."
id,no_rel,"La ingesta de energía después de la RT aumentó en ambos grupos 1 y 2 (p < o = 0,05).","Después de la RT, la puntuación de la función de CV mejoró (p < 0,003) proporcionalmente con una mejor ingesta y estado nutricional en el grupo 1/grupo 2 (p < 0,05) y empeoró en el grupo 3 (p < 0,05);"
id,no_rel,"La ingesta de energía después de la RT aumentó en ambos grupos 1 y 2 (p < o = 0,05).","a los 3 meses, los pacientes del grupo 1 mantuvieron o mejoraron la CV en general, mientras que los pacientes de los grupos 2 y 3 mantuvieron o empeoraron la CV en general."
id,no_rel,"La ingesta de energía después de la RT aumentó en ambos grupos 1 y 2 (p < o = 0,05).","a medio plazo, sólo el asesoramiento tuvo un impacto significativo en los resultados de los pacientes."
id,no_rel,"La ingesta de proteínas también aumentó en ambos grupos 1 y 2 (p < o = 0,006).","Tanto la ingesta de energía como de proteínas disminuyeron significativamente en el grupo 3 (p < 0,01)."
id,no_rel,"La ingesta de proteínas también aumentó en ambos grupos 1 y 2 (p < o = 0,006).","A los 3 meses, el grupo 1 mantuvo las ingestas, mientras que los grupos 2 y 3 volvieron a los niveles basales o a niveles inferiores."
id,no_rel,"La ingesta de proteínas también aumentó en ambos grupos 1 y 2 (p < o = 0,006).","Después de RT, > 90% de los pacientes experimentaron toxicidad RT;"
id,no_rel,"La ingesta de proteínas también aumentó en ambos grupos 1 y 2 (p < o = 0,006).","esto no fue significativamente diferente entre los grupos, con una tendencia a la reducción de la sintomatología en el grupo 1 versus el grupo 2/grupo 3 (p <,07)."
id,no_rel,"La ingesta de proteínas también aumentó en ambos grupos 1 y 2 (p < o = 0,006).","A los 3 meses, la reducción de la incidencia/gravedad de la anorexia de grado 1+2, náuseas/vómitos, xerostomía y disgeusia fue diferente: el 90% de los pacientes mejoró en el grupo 1 frente al 67% en el grupo 2 frente al 51% en el grupo 3 (p < 0,0001)."
id,no_rel,"La ingesta de proteínas también aumentó en ambos grupos 1 y 2 (p < o = 0,006).","Después de la RT, la puntuación de la función de CV mejoró (p < 0,003) proporcionalmente con una mejor ingesta y estado nutricional en el grupo 1/grupo 2 (p < 0,05) y empeoró en el grupo 3 (p < 0,05);"
id,no_rel,"La ingesta de proteínas también aumentó en ambos grupos 1 y 2 (p < o = 0,006).","a los 3 meses, los pacientes del grupo 1 mantuvieron o mejoraron la CV en general, mientras que los pacientes de los grupos 2 y 3 mantuvieron o empeoraron la CV en general."
id,no_rel,"La ingesta de proteínas también aumentó en ambos grupos 1 y 2 (p < o = 0,006).","a medio plazo, sólo el asesoramiento tuvo un impacto significativo en los resultados de los pacientes."
id,no_rel,"Tanto la ingesta de energía como de proteínas disminuyeron significativamente en el grupo 3 (p < 0,01).","A los 3 meses, el grupo 1 mantuvo las ingestas, mientras que los grupos 2 y 3 volvieron a los niveles basales o a niveles inferiores."
id,no_rel,"Tanto la ingesta de energía como de proteínas disminuyeron significativamente en el grupo 3 (p < 0,01).","Después de RT, > 90% de los pacientes experimentaron toxicidad RT;"
id,no_rel,"Tanto la ingesta de energía como de proteínas disminuyeron significativamente en el grupo 3 (p < 0,01).","esto no fue significativamente diferente entre los grupos, con una tendencia a la reducción de la sintomatología en el grupo 1 versus el grupo 2/grupo 3 (p <,07)."
id,no_rel,"Tanto la ingesta de energía como de proteínas disminuyeron significativamente en el grupo 3 (p < 0,01).","A los 3 meses, la reducción de la incidencia/gravedad de la anorexia de grado 1+2, náuseas/vómitos, xerostomía y disgeusia fue diferente: el 90% de los pacientes mejoró en el grupo 1 frente al 67% en el grupo 2 frente al 51% en el grupo 3 (p < 0,0001)."
id,no_rel,"Tanto la ingesta de energía como de proteínas disminuyeron significativamente en el grupo 3 (p < 0,01).","Después de la RT, la puntuación de la función de CV mejoró (p < 0,003) proporcionalmente con una mejor ingesta y estado nutricional en el grupo 1/grupo 2 (p < 0,05) y empeoró en el grupo 3 (p < 0,05);"
id,no_rel,"Tanto la ingesta de energía como de proteínas disminuyeron significativamente en el grupo 3 (p < 0,01).","a los 3 meses, los pacientes del grupo 1 mantuvieron o mejoraron la CV en general, mientras que los pacientes de los grupos 2 y 3 mantuvieron o empeoraron la CV en general."
id,no_rel,"Tanto la ingesta de energía como de proteínas disminuyeron significativamente en el grupo 3 (p < 0,01).","Durante la RT, las intervenciones nutricionales influyeron positivamente en los resultados, y el asesoramiento tuvo un beneficio similar/mayor;"
id,no_rel,"Tanto la ingesta de energía como de proteínas disminuyeron significativamente en el grupo 3 (p < 0,01).","a medio plazo, sólo el asesoramiento tuvo un impacto significativo en los resultados de los pacientes."
id,no_rel,"A los 3 meses, el grupo 1 mantuvo las ingestas, mientras que los grupos 2 y 3 volvieron a los niveles basales o a niveles inferiores.","Después de RT, > 90% de los pacientes experimentaron toxicidad RT;"
id,no_rel,"A los 3 meses, el grupo 1 mantuvo las ingestas, mientras que los grupos 2 y 3 volvieron a los niveles basales o a niveles inferiores.","esto no fue significativamente diferente entre los grupos, con una tendencia a la reducción de la sintomatología en el grupo 1 versus el grupo 2/grupo 3 (p <,07)."
id,no_rel,"A los 3 meses, el grupo 1 mantuvo las ingestas, mientras que los grupos 2 y 3 volvieron a los niveles basales o a niveles inferiores.","A los 3 meses, la reducción de la incidencia/gravedad de la anorexia de grado 1+2, náuseas/vómitos, xerostomía y disgeusia fue diferente: el 90% de los pacientes mejoró en el grupo 1 frente al 67% en el grupo 2 frente al 51% en el grupo 3 (p < 0,0001)."
id,no_rel,"A los 3 meses, el grupo 1 mantuvo las ingestas, mientras que los grupos 2 y 3 volvieron a los niveles basales o a niveles inferiores.","Después de la RT, la puntuación de la función de CV mejoró (p < 0,003) proporcionalmente con una mejor ingesta y estado nutricional en el grupo 1/grupo 2 (p < 0,05) y empeoró en el grupo 3 (p < 0,05);"
id,no_rel,"A los 3 meses, el grupo 1 mantuvo las ingestas, mientras que los grupos 2 y 3 volvieron a los niveles basales o a niveles inferiores.","a los 3 meses, los pacientes del grupo 1 mantuvieron o mejoraron la CV en general, mientras que los pacientes de los grupos 2 y 3 mantuvieron o empeoraron la CV en general."
id,no_rel,"A los 3 meses, el grupo 1 mantuvo las ingestas, mientras que los grupos 2 y 3 volvieron a los niveles basales o a niveles inferiores.","Durante la RT, las intervenciones nutricionales influyeron positivamente en los resultados, y el asesoramiento tuvo un beneficio similar/mayor;"
id,no_rel,"Después de RT, > 90% de los pacientes experimentaron toxicidad RT;","esto no fue significativamente diferente entre los grupos, con una tendencia a la reducción de la sintomatología en el grupo 1 versus el grupo 2/grupo 3 (p <,07)."
id,no_rel,"Después de RT, > 90% de los pacientes experimentaron toxicidad RT;","A los 3 meses, la reducción de la incidencia/gravedad de la anorexia de grado 1+2, náuseas/vómitos, xerostomía y disgeusia fue diferente: el 90% de los pacientes mejoró en el grupo 1 frente al 67% en el grupo 2 frente al 51% en el grupo 3 (p < 0,0001)."
id,no_rel,"Después de RT, > 90% de los pacientes experimentaron toxicidad RT;","Después de la RT, la puntuación de la función de CV mejoró (p < 0,003) proporcionalmente con una mejor ingesta y estado nutricional en el grupo 1/grupo 2 (p < 0,05) y empeoró en el grupo 3 (p < 0,05);"
id,no_rel,"Después de RT, > 90% de los pacientes experimentaron toxicidad RT;","a los 3 meses, los pacientes del grupo 1 mantuvieron o mejoraron la CV en general, mientras que los pacientes de los grupos 2 y 3 mantuvieron o empeoraron la CV en general."
id,no_rel,"Después de RT, > 90% de los pacientes experimentaron toxicidad RT;","Durante la RT, las intervenciones nutricionales influyeron positivamente en los resultados, y el asesoramiento tuvo un beneficio similar/mayor;"
id,no_rel,"Después de RT, > 90% de los pacientes experimentaron toxicidad RT;","a medio plazo, sólo el asesoramiento tuvo un impacto significativo en los resultados de los pacientes."
id,no_rel,"esto no fue significativamente diferente entre los grupos, con una tendencia a la reducción de la sintomatología en el grupo 1 versus el grupo 2/grupo 3 (p <,07).","A los 3 meses, la reducción de la incidencia/gravedad de la anorexia de grado 1+2, náuseas/vómitos, xerostomía y disgeusia fue diferente: el 90% de los pacientes mejoró en el grupo 1 frente al 67% en el grupo 2 frente al 51% en el grupo 3 (p < 0,0001)."
id,no_rel,"esto no fue significativamente diferente entre los grupos, con una tendencia a la reducción de la sintomatología en el grupo 1 versus el grupo 2/grupo 3 (p <,07).","Después de la RT, la puntuación de la función de CV mejoró (p < 0,003) proporcionalmente con una mejor ingesta y estado nutricional en el grupo 1/grupo 2 (p < 0,05) y empeoró en el grupo 3 (p < 0,05);"
id,no_rel,"esto no fue significativamente diferente entre los grupos, con una tendencia a la reducción de la sintomatología en el grupo 1 versus el grupo 2/grupo 3 (p <,07).","a los 3 meses, los pacientes del grupo 1 mantuvieron o mejoraron la CV en general, mientras que los pacientes de los grupos 2 y 3 mantuvieron o empeoraron la CV en general."
id,no_rel,"esto no fue significativamente diferente entre los grupos, con una tendencia a la reducción de la sintomatología en el grupo 1 versus el grupo 2/grupo 3 (p <,07).","Durante la RT, las intervenciones nutricionales influyeron positivamente en los resultados, y el asesoramiento tuvo un beneficio similar/mayor;"
id,no_rel,"esto no fue significativamente diferente entre los grupos, con una tendencia a la reducción de la sintomatología en el grupo 1 versus el grupo 2/grupo 3 (p <,07).","a medio plazo, sólo el asesoramiento tuvo un impacto significativo en los resultados de los pacientes."
id,no_rel,"A los 3 meses, la reducción de la incidencia/gravedad de la anorexia de grado 1+2, náuseas/vómitos, xerostomía y disgeusia fue diferente: el 90% de los pacientes mejoró en el grupo 1 frente al 67% en el grupo 2 frente al 51% en el grupo 3 (p < 0,0001).","Después de la RT, la puntuación de la función de CV mejoró (p < 0,003) proporcionalmente con una mejor ingesta y estado nutricional en el grupo 1/grupo 2 (p < 0,05) y empeoró en el grupo 3 (p < 0,05);"
id,no_rel,"A los 3 meses, la reducción de la incidencia/gravedad de la anorexia de grado 1+2, náuseas/vómitos, xerostomía y disgeusia fue diferente: el 90% de los pacientes mejoró en el grupo 1 frente al 67% en el grupo 2 frente al 51% en el grupo 3 (p < 0,0001).","a los 3 meses, los pacientes del grupo 1 mantuvieron o mejoraron la CV en general, mientras que los pacientes de los grupos 2 y 3 mantuvieron o empeoraron la CV en general."
id,no_rel,"A los 3 meses, la reducción de la incidencia/gravedad de la anorexia de grado 1+2, náuseas/vómitos, xerostomía y disgeusia fue diferente: el 90% de los pacientes mejoró en el grupo 1 frente al 67% en el grupo 2 frente al 51% en el grupo 3 (p < 0,0001).","Durante la RT, las intervenciones nutricionales influyeron positivamente en los resultados, y el asesoramiento tuvo un beneficio similar/mayor;"
id,no_rel,"Después de la RT, la puntuación de la función de CV mejoró (p < 0,003) proporcionalmente con una mejor ingesta y estado nutricional en el grupo 1/grupo 2 (p < 0,05) y empeoró en el grupo 3 (p < 0,05);","a los 3 meses, los pacientes del grupo 1 mantuvieron o mejoraron la CV en general, mientras que los pacientes de los grupos 2 y 3 mantuvieron o empeoraron la CV en general."
